bin_id,r_lo_m,r_hi_m,r_center_m,r_center_R,vr_mean_mps,count
71,1.6734860488081627,1.6970562748477143,1.6852711618279386,6.741084647311754,0.21322404267548634,72
72,1.6970562748477143,1.7206265008872659,1.7088413878674902,6.835365551469961,0.21381424073436803,72
73,1.7206265008872659,1.7441967269268175,1.7324116139070416,6.929646455628166,0.22734989810997341,64
74,1.7441967269268175,1.767766952966369,1.7559818399465932,7.023927359786373,0.19090357275008135,72
75,1.767766952966369,1.7913371790059207,1.7795520659861448,7.118208263944579,0.2208951731827664,72
76,1.7913371790059207,1.8149074050454723,1.8031222920256964,7.212489168102786,0.19723100025521736,44
77,1.8149074050454723,1.8384776310850237,1.826692518065248,7.306770072260992,0.20350811322770612,88
78,1.8384776310850237,1.8620478571245753,1.8502627441047996,7.4010509764191985,0.21094214133228986,60
79,1.8620478571245753,1.885618083164127,1.8738329701443512,7.495331880577405,0.18804674572565858,84
80,1.885618083164127,1.9091883092036785,1.8974031961839029,7.589612784735611,0.20639666607663623,72
81,1.9091883092036785,1.9327585352432302,1.9209734222234545,7.683893688893818,0.20518999296303894,56
82,1.9327585352432302,1.9563287612827818,1.9445436482630059,7.778174593052023,0.17838253604274326,80
83,1.9563287612827818,1.9798989873223334,1.9681138743025575,7.87245549721023,0.19853282277836767,72
84,1.9798989873223334,2.003469213361885,1.991684100342109,7.966736401368436,0.21833285527156576,84
85,2.003469213361885,2.0270394394014364,2.015254326381661,8.061017305526644,0.2688897059801182,72
86,2.0270394394014364,2.050609665440988,2.0388245524212123,8.15529820968485,0.246258553053161,84
87,2.050609665440988,2.0741798914805396,2.0623947784607637,8.249579113843055,0.2463122434181738,40
88,2.0741798914805396,2.0977501175200914,2.0859650045003155,8.343860018001262,0.26407886172037115,64
89,2.0977501175200914,2.121320343559643,2.109535230539867,8.438140922159468,0.24792104339271512,44
90,2.121320343559643,2.1448905695991947,2.1331054565794187,8.532421826317675,0.23856891627019208,56
91,2.1448905695991947,2.168460795638746,2.15667568261897,8.62670273047588,0.24269844796444193,48
92,2.168460795638746,2.1920310216782974,2.180245908658522,8.720983634634088,0.24266701738503263,48
93,2.1920310216782974,2.2156012477178493,2.2038161346980734,8.815264538792293,0.25540744556258294,36
94,2.2156012477178493,2.2391714737574007,2.227386360737625,8.9095454429505,0.2494441063307881,40
95,2.2391714737574007,2.2627416997969525,2.2509565867771766,9.003826347108706,0.19626591530081192,32
96,2.2627416997969525,2.286311925836504,2.274526812816728,9.098107251266912,0.25855828551616106,32
97,2.286311925836504,2.3098821518760557,2.29809703885628,9.19238815542512,0.23987611554839575,44
98,2.3098821518760557,2.333452377915607,2.321667264895831,9.286669059583325,0.276328709083195,24
99,2.333452377915607,2.357022603955159,2.345237490935383,9.380949963741532,0.1911681924945729,32
100,2.357022603955159,2.3805928299947103,2.3688077169749344,9.475230867899738,0.27227549010222557,24
101,2.3805928299947103,2.4041630560342617,2.3923779430144863,9.569511772057945,0.2437563774368978,36
102,2.4041630560342617,2.4277332820738136,2.4159481690540376,9.66379267621615,0.30863554113772107,16
103,2.4277332820738136,2.451303508113365,2.4395183950935895,9.758073580374358,0.1852572042917743,32
104,2.451303508113365,2.474873734152917,2.463088621133141,9.852354484532563,0.3462502056798778,12
105,2.474873734152917,2.498443960192468,2.4866588471726923,9.946635388690769,0.18247013225114628,24
106,2.498443960192468,2.52201418623202,2.510229073212244,10.040916292848976,0.3016657330491452,16
107,2.52201418623202,2.5455844122715714,2.5337992992517955,10.135197197007182,0.2588912019874154,24
108,2.5455844122715714,2.5691546383111232,2.5573695252913473,10.22947810116539,0.17793322836985717,12
109,2.5691546383111232,2.5927248643506746,2.5809397513308987,10.323759005323595,0.29440989014791363,16
110,2.5927248643506746,2.616295090390226,2.6045099773704505,10.418039909481802,0.1750083895762742,16
111,2.616295090390226,2.639865316429778,2.628080203410002,10.512320813640008,0.40632786756737654,8
112,2.639865316429778,2.6634355424693292,2.6516504294495538,10.606601717798215,0.2637592708311565,20
113,2.6634355424693292,2.687005768508881,2.675220655489105,10.70088262195642,,0
114,2.687005768508881,2.7105759945484325,2.6987908815286565,10.795163526114626,0.28242642767204457,16
115,2.7105759945484325,2.7341462205879843,2.7223611075682084,10.889444430272833,,0
116,2.7341462205879843,2.7577164466275357,2.7459313336077598,10.983725334431039,0.31514268005436585,12
117,2.7577164466275357,2.7812866726670875,2.7695015596473116,11.078006238589246,,0
118,2.7812866726670875,2.804856898706639,2.793071785686863,11.172287142747452,0.382872422176008,8
119,2.804856898706639,2.8284271247461903,2.816642011726415,11.26656804690566,0.44060371543489185,4
